Day fraction since midnight on 7/15/2019	Fluoride Probe (volts)	Fluoride Concentration (mg/L)	pH (volts)	Turbidity (1)	Time (sec)
0.5994848	0.12098674	0.924327681	0.07325619	0.41	14205.0361
0.59954267	0.12054491	0.942864797	0.07419629	0.40000001	14210.03606
0.59960054	0.12085132	0.929970201	0.07506774	0.41	14215.03603
0.59965841	0.12074024	0.934624256	0.07397084	0.41	14220.036
0.5997163	0.12077631	0.933110439	0.07481787	0.41	14225.0377
0.59977415	0.12088399	0.928605802	0.072696	0.41	14230.03594
0.59983204	0.12043747	0.947428385	0.07335556	0.41	14235.03763
0.59988992	0.1207492	0.934247986	0.07272788	0.41	14240.03846
0.59994778	0.12120037	0.915495922	0.07335472	0.41	14245.03757
0.60000566	0.12039346	0.949304111	0.07215259	0.41	14250.0384
0.60006352	0.12084195	0.930361891	0.07402475	0.41	14255.0375
0.60012141	0.12079978	0.932126747	0.07590087	0.41	14260.0392
0.60017928	0.12034391	0.951420399	0.07359661	0.41999999	14265.03917
0.60023715	0.1209244	0.926920925	0.07350269	0.44	14270.03914
0.60029503	0.12091464	0.927327584	0.07366693	0.43000001	14275.03997
0.60035289	0.1206238	0.939527891	0.07298416	0.41999999	14280.03907
0.60041076	0.12084661	0.930167071	0.0726715	0.41999999	14285.03904
0.60046864	0.12084072	0.93041332	0.07228778	0.41	14290.03987
0.60052651	0.12075466	0.934018771	0.07188214	0.41	14295.03984
0.60058437	0.12051189	0.944264999	0.07306121	0.41	14300.03894
0.60064226	0.12096384	0.925279441	0.07264089	0.41	14305.04064
0.60070014	0.12072531	0.93525157	0.07198272	0.41	14310.04147
0.60075799	0.12108343	0.920319878	0.07446241	0.40000001	14315.03971
0.60081587	0.12022626	0.956464167	0.07395238	0.43000001	14320.04054
0.60087373	0.12076778	0.933468212	0.07435147	0.43000001	14325.03965
0.60093163	0.1201587	0.959372606	0.071959	0.41999999	14330.04221
0.60098948	0.12069436	0.936553337	0.07340125	0.41999999	14335.04045
0.60104736	0.12084693	0.930153694	0.07320011	0.41999999	14340.04128
0.60110525	0.12070445	0.936128749	0.07382121	0.41999999	14345.04298
0.6011631	0.12083263	0.930751654	0.07390098	0.41	14350.04122
0.60122098	0.12077612	0.933118407	0.07633097	0.41999999	14355.04205
0.60127885	0.12083521	0.930643742	0.07401643	0.41999999	14360.04202
0.60133674	0.12041634	0.948328492	0.07182528	0.41999999	14365.04371
0.60139461	0.12060057	0.94050925	0.07498016	0.41999999	14370.04368
0.60145248	0.12034194	0.951504635	0.07269391	0.41	14375.04365
0.60151036	0.12101806	0.923027559	0.07395817	0.41	14380.04448
0.60156821	0.12040135	0.948967563	0.07284474	0.41	14385.04272
0.6016261	0.12095051	0.925833907	0.07521395	0.41999999	14390.04442
0.60168396	0.12012557	0.960802074	0.07509871	0.41999999	14395.04352
0.60174185	0.12037025	0.950294827	0.07510439	0.41	14400.04522
0.60179969	0.12103235	0.922434976	0.07557856	0.41999999	14405.04259
0.60185758	0.12017418	0.958705417	0.07513629	0.41999999	14410.04429
0.60191547	0.1208901	0.928350852	0.07482315	0.52999997	14415.04598
0.60197333	0.12011211	0.961383443	0.07313745	0.49000001	14420.04509
0.60203121	0.12046961	0.946060905	0.07485567	0.47	14425.04592
0.60208908	0.12092779	0.92677972	0.07581227	0.44999999	14430.04589
0.60214696	0.12075005	0.934212298	0.07628086	0.43000001	14435.04672
0.60220483	0.12065844	0.938066415	0.07585374	0.41999999	14440.04669
0.6022627	0.12049607	0.944936578	0.07296652	0.41999999	14445.04666
0.60232058	0.12070069	0.936286947	0.07617692	0.41999999	14450.04749
0.60237843	0.12018836	0.958094664	0.07506787	0.41999999	14455.04573
0.60243632	0.1207736	0.933224089	0.07295124	0.41999999	14460.04742
0.60249418	0.12056798	0.941887753	0.07450101	0.41999999	14465.04653
0.60255206	0.12060967	0.940124696	0.07411661	0.44999999	14470.04736
0.60260994	0.12003238	0.964834395	0.07514752	0.44999999	14475.04819
0.60266781	0.1209242	0.926929257	0.07639693	0.44	14480.04816
0.60272569	0.12027141	0.95452539	0.07604926	0.43000001	14485.04899
0.60278354	0.12042085	0.948136301	0.07292717	0.41999999	14490.04723
0.60284142	0.1202418	0.955796423	0.07325108	0.41999999	14495.04806
0.6028993	0.12037781	0.949972016	0.07449691	0.41999999	14500.0489
0.60295718	0.1203579	0.950822406	0.07530215	0.41	14505.04973
0.60301503	0.12020831	0.957236049	0.07260924	0.41999999	14510.04797
0.60307291	0.1207885	0.932599393	0.07344553	0.41999999	14515.0488
0.6031308	0.12081765	0.931378461	0.07558319	0.43000001	14520.0505
0.60318866	0.12021284	0.957041192	0.08626073	0.43000001	14525.0496
0.60324653	0.12031589	0.952619225	0.18123738	0.41999999	14530.04957
0.6033044	0.11970779	0.979011955	0.1863658	0.41999999	14535.04954
0.60336228	0.1203417	0.951514898	0.19280666	0.41999999	14540.05037
0.60342014	0.12020726	0.95728122	0.19651732	0.41999999	14545.04947
0.60347803	0.12025662	0.955160051	0.19545949	0.41999999	14550.05117
0.60353591	0.11983244	0.973542972	0.1974438	0.41999999	14555.052
0.60359377	0.12008138	0.962712065	0.1915839	0.41999999	14560.0511
0.60365164	0.11977284	0.976154083	0.19655091	0.41999999	14565.05107
0.60370951	0.1198891	0.971067141	0.19279601	0.43000001	14570.05104
0.60376739	0.1200149	0.965592635	0.18221976	0.43000001	14575.05187
0.60382524	0.11968283	0.980110754	0.18862335	0.41999999	14580.05011
0.60388314	0.11978023	0.975829942	0.19410054	0.43000001	14585.05267
0.60394102	0.11975568	0.97690717	0.19589852	0.43000001	14590.0535
0.60399887	0.12002311	0.965236431	0.19181521	0.41999999	14595.05174
0.60405675	0.12020679	0.95730144	0.19309694	0.43000001	14600.05258
0.60411463	0.11975507	0.976933951	0.19466069	0.41999999	14605.05341
0.60417249	0.11999395	0.966502181	0.19225731	0.43000001	14610.05251
0.60423037	0.11988951	0.971049249	0.19646654	0.41999999	14615.05334
0.60428825	0.12035013	0.951154483	0.19604751	0.41999999	14620.05418
0.60434613	0.12015194	0.959664109	0.1940264	0.41999999	14625.05501
0.60440398	0.11989706	0.970719823	0.18776181	0.41999999	14630.05325
0.60446187	0.11987776	0.971562152	0.18955082	0.44999999	14635.05494
0.60451974	0.12016252	0.959207921	0.19695358	0.44	14640.05491
0.60457761	0.1201337	0.96045109	0.19283704	0.43000001	14645.05488
0.60463548	0.1197525	0.977046792	0.19164801	0.43000001	14650.05485
0.60469336	0.12040199	0.948940269	0.18826959	0.44	14655.05568
0.60475123	0.12046934	0.946072385	0.19019544	0.44	14660.05565
0.60480908	0.11987863	0.971524166	0.19127661	0.43000001	14665.05389
0.60486698	0.12028942	0.953753122	0.18849023	0.43000001	14670.05645
0.60492484	0.12032925	0.952047434	0.18897642	0.43000001	14675.05555
0.60498272	0.11981961	0.974104471	0.19223918	0.43000001	14680.05638
0.60504059	0.11966616	0.980845294	0.193395	0.43000001	14685.05635
0.60509847	0.12006188	0.963556106	0.19535355	0.43000001	14690.05718
0.60515634	0.11992191	0.969636346	0.19171928	0.43000001	14695.05715
0.6052142	0.12030561	0.95305943	0.19266333	0.43000001	14700.05626
0.60527209	0.11984125	0.973157594	0.19386913	0.43000001	14705.05795
0.60532995	0.12060366	0.940378653	0.19068907	0.43000001	14710.05706
0.60538783	0.11964218	0.981902905	0.19593072	0.41999999	14715.05789
0.6054457	0.12016601	0.959057487	0.1989948	0.41999999	14720.05786
0.60550358	0.12035376	0.950999329	0.19214506	0.43000001	14725.05869
0.60556145	0.12003618	0.964669639	0.19639859	0.44999999	14730.05866
0.60561932	0.11980065	0.97493484	0.1940717	0.44	14735.05862
0.6056772	0.11968116	0.980184315	0.1872727	0.44	14740.05946
0.60573507	0.12050867	0.944401653	0.1953582	0.44999999	14745.05942
0.60579294	0.11983518	0.973423099	0.19566974	0.44	14750.05939
0.6058508	0.12010661	0.961621103	0.19791532	0.44	14755.0585
0.60590869	0.12030476	0.953095837	0.20000666	0.44	14760.06019
0.60596657	0.12014704	0.95987546	0.20239986	0.44	14765.06102
0.60602443	0.11894362	1.013217681	0.20142414	0.43000001	14770.06013
0.6060823	0.12026747	0.95469442	0.19670229	0.43000001	14775.0601
0.60614017	0.11998744	0.966784987	0.19808392	0.43000001	14780.06006
0.60619805	0.1204767	0.945759509	0.19991699	0.43000001	14785.0609
0.60625591	0.11974584	0.977339272	0.20191412	0.43000001	14790.06
0.6063138	0.11983992	0.973215763	0.20024528	0.43000001	14795.0617
0.60637167	0.11961846	0.98295017	0.1999322	0.43000001	14800.06166
0.60642952	0.11955038	0.985962189	0.20051947	0.41999999	14805.0599
0.60648742	0.11950575	0.987941732	0.2015563	0.41999999	14810.06246
0.60654529	0.11999791	0.966330191	0.20345713	0.43000001	14815.06243
0.60660315	0.12008977	0.962349138	0.20365973	0.43000001	14820.06154
0.606661	0.12006735	0.963319267	0.19881947	0.44	14825.05978
0.60671891	0.12013151	0.960545622	0.19596173	0.43000001	14830.0632
0.60677679	0.11972456	0.978274391	0.19337961	0.43000001	14835.06403
0.60683464	0.12008326	0.96263073	0.19687006	0.43000001	14840.06227
0.60689253	0.12004367	0.964344978	0.1981498	0.43000001	14845.06397
0.60695039	0.12040298	0.94889805	0.20022781	0.43000001	14850.06307
0.60700826	0.12048415	0.945442912	0.20399651	0.43000001	14855.06304
0.60706614	0.11914169	1.004238596	0.19913314	0.43000001	14860.06387
0.60712403	0.11965263	0.981441879	0.20002116	0.43000001	14865.06557
0.60718187	0.12003107	0.964891199	0.20024239	0.41999999	14870.06294
0.60723975	0.11933433	0.995582005	0.19813959	0.43000001	14875.06378
0.60729764	0.11956854	0.985157847	0.1969519	0.41999999	14880.06547
0.6073555	0.11971197	0.978828061	0.24936557	0.43000001	14885.06458
0.60741338	0.11980965	0.974540589	0.21179222	0.43000001	14890.06541
0.60747125	0.11970743	0.979027794	0.21354802	0.44	14895.06538
0.60752913	0.11907865	1.007087715	0.21191815	0.44	14900.06621
0.607587	0.11901883	1.009798779	0.21301636	0.43000001	14905.06618
0.60764486	0.12128613	0.911974269	0.21511354	0.44	14910.06528
0.60770275	0.12321644	0.836194997	0.23992433	0.44	14915.06698
0.60776062	0.12356237	0.823295689	0.21211518	0.44	14920.06694
